Year	Lat	Lon	Depth	Mag
2012.836073	35.65	-83.60433	9.06	1.8
2012.836073	36.52617	-89.66283	12.11	1.5
2012.838813	36.48734	-89.55067	9.5	1.3
2012.841553	36.26183	-89.54867	5.25	1.4
2012.841553	34.39167	-92.72617	0.07	2.1
2012.852511	36.48417	-89.59417	11.5	1.7
2012.852511	37.722	-77.75533	15.12	2.2
2012.855251	37.30883	-83.50467	9.71	2.3
2012.855251	36.52817	-89.58	6.06	1.6
2012.855251	36.37717	-89.54433	9.46	1.6
2012.857991	36.271	-89.47717	6.37	1.3
2012.857991	36.27267	-89.47433	6.42	0.9
2012.860731	34.33583	-90.52033	16.98	2.3
2012.86347	36.53817	-89.60183	8.54	1.4
2012.86895	34.9705	-84.353	7.94	2.5
2012.86895	35.24733	-84.2395	6.75	1.8
2012.86895	36.24617	-89.45866	6.44	1.5
2012.871689	36.46133	-89.5795	10.99	1.1
2012.874429	33.61934	-85.78917	0.04	2.3
2012.888128	36.55567	-89.60867	8.38	1.3
2012.890868	36.53017	-89.5695	4.63	1.3
2012.901826	34.691	-84.94183	11.24	2.4
2012.904566	35.52117	-92.2245	6.55	2
2012.904566	36.5985	-89.5785	9.58	1.2
2012.904566	36.18867	-89.52283	5.16	1.9
2012.904566	35.51783	-92.23016	3.66	2
2012.907306	35.52183	-92.2305	0.05	2.4
2012.907306	35.5115	-92.2415	6.35	2
2012.907306	35.51083	-92.23983	4.06	2.1
2012.907306	35.50633	-92.235	6.33	1.9
2012.910046	35.51966	-92.218	3.15	2.1
2012.912785	36.6025	-91.65683	2.03	2.4
2012.912785	35.61083	-82.00083	7.03	2.5
2012.912785	35.20317	-90.63233	21.04	3.9
2012.912785	35.51217	-92.24467	0.08	2.1
2012.918265	36.14233	-89.44833	10.98	1.5
2012.918265	36.08783	-89.77216	6.37	2.5
2012.919406	36.21467	-89.61266	5.63	1.5
2012.922146	36.54067	-89.5655	6.64	1.1
2012.927626	35.82483	-90.04884	5.87	1.3
2012.927626	36.30567	-89.47117	5.18	1.1
2012.927626	35.86083	-89.93967	7.89	2.6
2012.935845	36.5455	-89.68233	11.25	1.7
2012.935845	35.47817	-85.1765	14.3	2
2012.935845	36.45267	-89.54916	8.22	1.2
2012.935845	36.55684	-89.60467	7	1.6
2012.944064	37.13867	-83.05367	17.03	4.2
2012.944064	37.141	-83.05283	15.5	2.1
2012.944064	37.14367	-83.0565	13.46	2.5
2012.944064	37.15434	-83.0525	14.39	2.3
2012.968721	36.48883	-89.52167	5.54	1.2
2012.968721	36.54417	-89.66883	4.69	1.6
2012.971461	36.44967	-89.54667	8.8	1.2
2012.971461	38.45483	-87.90183	18.56	3.6
2012.974201	36.54833	-89.609	6.71	1.4
2012.97968	36.09566	-89.76266	6.37	2.2
2012.98242	35.91867	-83.50117	7.02	3
2012.98242	34.628	-85.41333	9.75	1.7
2012.98242	36.5585	-89.85833	9.2	2.4
2012.98242	35.91283	-83.49733	8.8	2.5
2012.98242	34.62067	-85.40816	10.3	1.4
2012.98516	36.6605	-89.54383	4.92	1.8
2012.98516	36.00867	-89.86234	8.58	1.8
2012.9879	36.0955	-89.76434	6.72	2
2012.990639	36.53433	-89.6335	8.41	1.4
2012.993379	37.57817	-83.10833	19.54	2
2012.996119	36.098	-89.765	6.22	2.7
2013.00274	36.496	-89.56067	8	1.5
2013.005479	34.5995	-85.35717	9.06	1.4
2013.005479	36.285	-83.54333	11.26	1.7
2013.010959	36.535	-89.63717	8.38	1.5
2013.013699	35.7025	-84.15434	19.9	2.5
2013.016438	36.30983	-89.50417	6.12	2.1
2013.016438	35.448	-92.307	2.83	1.6
2013.016438	35.4645	-92.287	0.07	1.9
2013.019178	36.31867	-89.528	8.86	1.6
2013.019178	36.36017	-91.212	7.79	2.1
2013.021918	34.8195	-82.92717	7.66	2
2013.021918	36.65733	-89.53967	8.04	1.5
2013.021918	36.16483	-91.54417	14.01	2.4
2013.024658	36.38683	-89.51	9.64	1.2
2013.024658	36.30483	-89.5295	8.39	1.1
2013.030137	36.54984	-89.618	5.02	1.3
2013.032877	36.55017	-89.61833	5.69	1.5
2013.032877	35.44367	-92.23833	4.38	1.7
2013.032877	36.55416	-89.614	5.88	1.2
2013.035616	33.29733	-87.29234	0.05	1.7
2013.038356	33.49767	-86.65183	10.62	1.6
2013.038356	36.549	-89.63017	6.37	1.4
2013.046575	35.733	-84.69366	19.12	1.5
2013.052055	36.51217	-89.57117	8.2	1.5
2013.060274	35.46183	-92.28584	3.99	2
2013.063014	35.4955	-84.53367	11.37	0.4
2013.063014	34.8895	-85.194	11.44	1.4
2013.065753	36.53333	-89.6405	7.01	1.4
2013.065753	36.19033	-89.45683	9.1	1.5
2013.065753	36.1895	-89.45667	9.17	1.4
2013.068493	36.19033	-89.45233	9.46	1.8
2013.068493	36.44383	-89.532	8.55	1
2013.071233	36.5555	-89.60983	5.38	1.2
2013.071233	36.5525	-89.61066	6.29	1.3
2013.071233	36.553	-89.61117	7.07	1.5
2013.073973	36.555	-89.614	5.7	1.6
2013.073973	35.48283	-92.4125	1.3	1.8
2013.073973	35.4485	-92.313	1.44	2.2
2013.076712	36.17267	-89.43467	8.3	1.3
2013.079452	36.18067	-89.4405	8.18	1
2013.082192	35.49383	-92.397	0.06	2.1
2013.084932	36.46567	-89.49633	5.81	1.1
2013.084932	35.5035	-92.44783	3.81	2.1
2013.084932	35.95833	-89.92017	0.06	1.3
2013.097032	36.5075	-89.58417	6.78	1.5
2013.099772	36.29167	-89.47717	5.88	1.5
2013.099772	35.89183	-91.94817	2.02	1.8
2013.102511	36.4695	-89.4935	5.37	1.5
2013.102511	36.22383	-89.43584	6.27	2.6
2013.105251	35.4735	-84.38883	9.04	2.2
2013.110731	36.5445	-89.596	7.98	1.2
2013.11347	37.71367	-88.89716	15.97	2.7
2013.127169	34.7765	-85.03067	6.29	2.1
2013.127169	36.40733	-89.525	8.12	1.6
2013.132648	36.54284	-89.6645	7.85	1.6
2013.132648	36.54016	-89.66433	8.43	1.5
2013.135388	35.528	-84.2195	9.48	0.4
2013.135388	36.012	-83.82883	17.46	2.1
2013.138128	38.32133	-90.3375	0.1	2.1
2013.146347	36.23383	-89.60117	5.93	1.5
2013.154566	35.26083	-92.33533	6.66	2
2013.154566	35.29333	-92.30783	6.92	2
2013.157306	35.26567	-84.32684	18.39	1.5
2013.160046	36.53117	-89.61467	9.43	1.3
2013.162785	32.93184	-80.16583	7.57	1.4
2013.162785	36.13967	-90.882	9.69	2.1
2013.162785	36.10567	-89.7535	8.01	2.2
2013.165525	36.4075	-89.53616	8.05	0.8
2013.168265	36.2025	-89.50467	4.76	1.5
2013.172146	34.96333	-84.9325	9.62	2.5
2013.172146	36.3915	-89.4905	4.56	1.4
2013.177626	36.53467	-89.619	7.54	1.6
2013.180365	36.26633	-89.4855	7.4	0.9
2013.180365	34.78833	-80.98	13.44	2
2013.183105	36.53183	-89.56633	7.59	1.3
2013.185845	36.371	-89.54633	9.72	1.5
2013.191324	36.37417	-89.541	9.2	1.6
2013.194064	35.90267	-89.98666	4.38	1.8
2013.194064	36.47567	-89.517	6.23	1.4
2013.196804	36.2845	-89.46633	5.96	2.2
2013.196804	36.4215	-89.525	8.32	1.6
2013.196804	36.25283	-89.46917	6.55	1.4
2013.210502	35.46183	-92.1795	4.02	2
2013.210502	35.68483	-93.0275	12.65	2
2013.210502	35.69217	-93.01667	12.5	1.8
2013.210502	36.27533	-89.4745	5.77	1.3
2013.210502	36.27383	-89.4725	5.5	1
2013.213242	36.317	-89.546	10.12	1.5
2013.213242	36.4905	-89.5665	9.3	1.7
2013.218721	36.48183	-89.54117	7.58	0.8
2013.221461	36.27533	-89.47117	6.05	1.2
2013.221461	35.83283	-90.14484	16.28	2.6
2013.226941	36.83383	-89.439	6.42	1.5
2013.226941	32.95083	-80.16517	6.83	2.2
2013.22968	35.49317	-92.15234	3.15	1.9
2013.22968	36.27383	-89.4735	5.82	1.4
2013.22968	35.50583	-92.42367	3.67	2.1
2013.22968	35.62567	-90.56	14.11	3.7
2013.23242	35.626	-90.55267	12.37	2.5
2013.23242	36.4515	-89.60783	11.9	1.7
2013.23242	35.6255	-90.55283	11.93	2
2013.23516	36.4795	-89.54433	8.89	1.3
2013.2379	37.20284	-89.32166	10.51	2.1
2013.258219	32.918	-80.14317	8.3	1.5
2013.258219	36.11883	-89.7355	6.36	2.6
2013.258219	32.98067	-80.18283	10.6	1.4
2013.263699	36.30383	-89.52483	9.15	1.7
2013.263699	36.15717	-91.10783	13.61	2
2013.263699	35.54617	-90.47117	0.18	1.7
2013.266438	35.5015	-92.42617	4.46	1.8
2013.266438	35.46217	-92.22317	6.66	1.8
2013.274658	36.2355	-89.60067	4.92	1.6
2013.277397	36.5625	-89.62083	9.69	1.7
2013.277397	36.627	-89.59534	3.69	1.4
2013.277397	36.359	-89.42484	5.46	1.7
2013.277397	35.545	-84.51383	13.98	1.7
2013.277397	35.628	-90.55766	12.09	2.3
2013.285616	36.32883	-91.26217	8.37	2
2013.291096	36.54	-89.65417	9.08	1.4
2013.291096	35.51583	-92.43	0.04	2
2013.307534	36.73667	-91.71667	13.26	2
2013.307534	36.6175	-92.34983	10.93	1.9
2013.307534	36.49117	-89.5325	7.33	1.6
2013.307534	36.40533	-89.53117	7.47	1.2
2013.313014	36.28217	-89.524	7.98	1.5
2013.313014	36.47933	-89.5415	8.94	1.6
2013.313014	35.50417	-92.4325	3.87	1.6
2013.318493	36.03033	-83.85233	15.6	2
2013.321233	36.5705	-89.59734	7.73	1.6
2013.323973	36.16133	-89.679	6.37	2.3
2013.323973	38.66817	-82.21467	15.37	2.5
2013.323973	36.4265	-89.50484	6.76	1.5
2013.323973	36.49467	-89.5545	9.52	1.2
2013.326712	32.945	-80.15383	5.59	1.4
2013.326712	36.65083	-89.59184	6.02	1.5
2013.326712	36.27533	-83.5095	8.56	1.3
2013.326712	35.514	-92.4515	1.39	2
2013.329452	36.407	-89.52567	7.94	1.5
2013.332192	35.52	-92.4325	0.06	2.1
2013.334932	38.645	-80.83317	8.02	3.4
2013.334932	36.76017	-89.51566	4.49	2.1
2013.338813	35.49633	-92.38667	0.09	2.1
2013.341553	36.39917	-89.63934	13.14	2.7
2013.341553	36.399	-89.63966	12.82	1.6
2013.341553	35.546	-92.54166	0.07	2.1
2013.341553	35.55017	-92.56384	0.23	2.8
2013.341553	35.5415	-92.56184	0	1.8
2013.344292	35.5495	-92.547	0.09	2.2
2013.344292	35.293	-84.29183	12.93	2
2013.347032	36.23683	-89.6	7.06	2.7
2013.352511	33.865	-82.4575	3.45	2.5
2013.360731	36.34483	-89.518	5.06	1.5
2013.360731	36.34517	-89.51817	5.02	1.6
2013.360731	38.57067	-91.32633	0.09	2.3
2013.36347	35.55783	-84.07017	19.55	2
2013.36347	35.906	-84.35533	5.38	2.2
2013.36347	36.2065	-89.43183	6.76	2.2
2013.36621	36.53883	-89.66983	6.95	1.4
2013.36621	36.24283	-89.46833	6.34	1.5
2013.36621	35.51233	-92.42083	4.19	1.8
2013.36895	36.49817	-89.54583	7.65	1.6
2013.36895	36.49633	-89.54283	7.48	1.6
2013.36895	36.49783	-89.54833	8.02	1.4
2013.36895	34.94267	-85.06717	8.19	1.9
2013.371689	35.30517	-92.66917	2.83	2.1
2013.371689	36.2805	-89.46183	5.97	1.2
2013.377169	33.86833	-82.4535	0.09	2.2
2013.377169	36.48983	-89.49783	6.05	1.4
2013.379909	36.32183	-89.52883	10.12	1.3
2013.379909	35.564	-85.0675	21.67	2.3
2013.379909	35.57084	-85.0655	20.31	1.9
2013.382648	35.5595	-85.0765	21.71	2.5
2013.385388	38.06116	-88.61617	13.78	2.2
2013.388128	36.31033	-89.5035	5.73	1.5
2013.390868	36.49067	-89.52917	7.13	1.3
2013.393607	36.17817	-89.44067	8.23	1.5
2013.396347	33.866	-82.46117	0.07	1.9
2013.401826	36.8865	-89.17983	8.01	2.4
2013.401826	36.494	-89.56817	7.57	1.5
2013.404566	33.77567	-82.37733	12.01	2.8
2013.404566	33.774	-82.40283	10.2	2.1
2013.404566	36.51467	-89.55933	9.58	1.5
2013.404566	33.76917	-82.38834	6.57	2.2
2013.407306	33.77583	-82.38084	5.32	2.3
2013.407306	33.22167	-82.721	15.88	2.2
2013.410046	36.47317	-89.49433	4.24	1.5
2013.412785	34.55833	-86.698	13.48	2.3
2013.415525	36.55383	-89.61317	5.38	1.2
2013.424886	35.4945	-92.40217	0.06	1.6
2013.424886	35.48567	-92.40166	0.07	1.9
2013.424886	36.1605	-89.442	10	2
2013.427626	35.474	-92.40933	7.06	1.7
2013.430365	35.51833	-92.434	0.07	1.9
2013.433105	36.55733	-89.77233	13.62	1.7
2013.433105	36.34566	-89.489	5	1.6
2013.433105	35.4895	-92.40134	0.53	1.9
2013.433105	36.45083	-89.5365	8.51	1.6
2013.433105	35.4945	-92.402	0.05	1.9
2013.435845	36.5455	-89.72816	11.12	1.6
2013.435845	35.769	-84.40617	16.13	1.9
2013.435845	35.49517	-92.4005	0.08	2
2013.435845	35.49183	-92.4005	0.07	2
2013.435845	35.4855	-92.39267	0.09	1.7
2013.435845	36.43184	-89.5295	8.03	1.2
2013.438584	36.5445	-89.59967	7.33	1.5
2013.438584	36.579	-89.58783	8.32	1.7
2013.441324	35.49267	-92.391	3.13	1.8
2013.444064	35.759	-83.91133	21.66	2.5
2013.444064	36.22367	-89.45316	7.66	1.8
2013.449543	36.50117	-89.54916	6.84	1.4
2013.449543	35.50233	-92.39117	0.03	1.9
2013.452283	36.35233	-89.54816	10.36	1.6
2013.455023	35.62183	-90.55717	12.34	2.8
2013.455023	35.57983	-85.01917	16.4	1.7
2013.455023	35.68133	-84.35467	16.75	1.6
2013.457763	35.51767	-92.43467	0	2.4
2013.457763	37.95417	-78.00633	0.1	2.3
2013.460502	35.50367	-92.39133	0.07	1.9
2013.460502	35.48683	-92.39783	5.42	1.6
2013.465982	35.51717	-92.439	0.01	1.7
2013.468721	35.44867	-85.28217	18.35	1.9
2013.468721	35.8785	-89.9705	8.03	1.5
2013.468721	35.488	-92.39	0.03	2.1
2013.471461	35.4995	-92.25066	6.29	2.1
2013.471461	35.48967	-92.38883	0.09	2.3
2013.471461	36.4125	-89.5225	7.75	1.2
2013.471461	36.34433	-89.539	9.37	1.8
2013.474201	35.94783	-91.3005	15.47	2.9
2013.474201	35.95667	-91.29483	15.71	2.4
2013.474201	35.95183	-91.28917	15.41	2.1
2013.474201	35.93633	-91.27383	14.38	2
2013.474201	35.9505	-91.27966	15.97	1.7
2013.474201	35.94117	-91.275	15.54	1.8
2013.474201	35.937	-91.28183	14.17	1.9
2013.476941	35.4855	-92.39883	0.06	1.9
2013.476941	35.49233	-92.4	0.08	2.1
2013.476941	35.607	-84.855	19.32	1.7
2013.476941	35.488	-92.394	0.07	2
2013.476941	35.48817	-92.39467	0.08	2.1
2013.476941	35.49367	-92.39933	0.05	1.9
2013.476941	35.2795	-92.6805	6.12	2.3
2013.476941	35.29917	-92.715	5.44	3.4
2013.476941	35.28467	-92.68233	5	2.5
2013.47968	35.48317	-92.4045	6.62	1.5
2013.47968	35.48367	-92.15017	9.61	2
2013.47968	35.30433	-92.70667	5.94	1.7
2013.47968	35.27967	-92.691	5.41	2.5
2013.47968	35.28567	-92.69733	6.02	2
2013.47968	35.29217	-92.7	6.23	2.1
2013.47968	35.28433	-92.69466	4.76	2.1
2013.48242	36.27383	-89.4985	9.47	1
2013.48242	35.29817	-92.7145	5.61	3.4
2013.48242	35.29117	-92.6835	5.74	2.3
2013.48242	35.27867	-92.69017	5.14	2
2013.48516	36.45083	-89.53867	8.16	1.1
2013.48516	35.28567	-92.68684	5.22	2
2013.48516	35.2985	-92.666	8.24	1.5
2013.48516	35.30567	-92.6945	6.81	2.4
2013.48516	36.4785	-89.55334	8.79	1.4
2013.48516	35.29	-92.69117	3.4	2.3
2013.48516	35.2935	-92.71917	1.69	2
2013.48516	35.29267	-92.68483	6.13	2.4
2013.48516	35.29033	-92.6925	3.02	1.9
2013.48516	36.62383	-89.5965	7.13	1.7
2013.48516	35.28667	-92.69317	5.41	2.1
2013.48516	35.285	-92.6945	4.6	2.3
2013.48516	35.28683	-92.68034	5.94	2.3
2013.48516	35.27817	-92.69167	2.83	2.1
2013.48516	35.28483	-92.68	7.39	2.2
2013.48516	35.28683	-92.6825	6.48	2.4
2013.4879	35.28183	-92.6855	4.72	2.3
2013.4879	35.28683	-92.70033	3.22	2
2013.4879	35.28467	-92.69234	5.25	2.3
2013.4879	36.66333	-89.54234	10.96	1.9
2013.4879	35.28717	-92.67567	6.98	1.8
2013.490639	35.2845	-92.686	6.63	1.8
2013.490639	35.28467	-92.68517	6.54	2.1
2013.490639	35.28117	-92.68066	5.86	2
2013.490639	35.28967	-92.68166	6.35	2
2013.496119	35.35683	-92.82117	0.05	2
2013.498858	35.5075	-92.401	0.02	1.7
2013.505479	36.56333	-89.5775	4.19	1.4
2013.508219	36.559	-89.64433	7.58	2.1
2013.513699	38.6	-87.87583	23.37	1.9
2013.516438	35.28683	-83.31	6.96	2.5
2013.516438	35.2895	-83.31333	4.69	2.5
2013.519178	35.29317	-83.31433	4.75	2.3
2013.530137	35.40917	-92.409	0.07	1.8
2013.530137	35.7555	-84.01033	8.26	1.6
2013.532877	35.41217	-92.4135	0.05	2.4
2013.532877	35.41467	-92.4055	0.06	2.5
2013.532877	35.41117	-92.40117	0.06	1.9
2013.532877	35.41083	-92.40183	0.08	2.2
2013.535616	36.09566	-89.764	7.76	1.5
2013.535616	35.411	-92.40517	0.06	2.8
2013.535616	35.41433	-92.4125	0.1	2
2013.538356	35.4945	-92.38917	0.08	2.5
2013.538356	36.05483	-89.8295	8.19	2.6
2013.543836	36.567	-89.59734	8.35	1.6
2013.543836	36.84483	-89.44083	9.51	1.6
2013.552055	35.50283	-92.39217	0.04	1.9
2013.552055	35.41567	-92.404	0.06	2.1
2013.552055	35.50433	-92.39066	0.04	2
2013.552055	35.51534	-92.431	0.09	1.9
2013.560274	36.4405	-89.52817	8.34	1.2
2013.563014	35.77633	-83.74267	13.85	2.2
2013.563014	35.49667	-92.38617	0.05	2.2
2013.565753	35.15067	-77.64133	5.72	2.1
2013.573973	35.49633	-92.38766	0.04	2.4
2013.576712	34.60817	-85.361	14.84	2.1
2013.582192	38.52417	-88.02067	9.58	2.3
2013.582192	35.40067	-84.40683	23.21	2.5
2013.586073	36.4105	-89.49767	6.04	0.8
2013.586073	35.33017	-84.2055	17.35	1.6
2013.591553	35.45567	-92.20934	3.42	2.3
2013.591553	35.46083	-92.2165	0.09	2.8
2013.591553	36.296	-89.5185	10.19	2.2
2013.594292	36.538	-89.5595	8.14	1.6
2013.594292	35.4455	-92.20084	1.79	2.3
2013.594292	36.29133	-89.521	9.13	1.5
2013.599772	36.2795	-89.45284	5.56	2
2013.610731	35.4935	-92.39317	0.06	2.3
2013.610731	35.50233	-92.4025	0.07	2.1
2013.610731	36.82317	-89.144	11.21	2.3
2013.610731	36.39817	-89.5295	9.58	1.4
2013.610731	38.45067	-87.86066	15.51	1.8
2013.61621	36.31433	-89.52666	8.68	1.6
2013.621689	35.39034	-90.8745	0.05	2.2
2013.629909	35.62483	-90.56384	13.57	3.2
2013.629909	35.624	-90.5555	13.24	2.4
2013.632648	38.7015	-83.94534	4.06	2.4
2013.635388	36.44233	-89.62683	11.71	1.7
2013.638128	34.36383	-88.03033	12.93	2.3
2013.638128	36.54867	-89.60733	7.6	1.7
2013.638128	38.89567	-80.887	21.1	2.7
2013.640868	35.48217	-92.232	3.85	2.2
2013.643607	36.56483	-89.6165	6.39	1.3
2013.643607	36.824	-90.78467	9.93	2.1
2013.646347	38.70883	-83.94683	4.14	2.6
2013.654566	34.35767	-82.5565	3.78	1.9
2013.657306	35.972	-91.2925	16.57	2.2
2013.660046	36.52083	-89.58134	7.67	1.6
2013.662785	32.9565	-80.15533	2.66	2.1
2013.665525	38.83933	-80.90867	12.65	2.8
2013.665525	36.54567	-89.59283	8.21	1.9
2013.665525	35.83283	-84.09267	7.82	1.7
2013.668265	36.268	-89.504	7.98	1.2
2013.668265	36.54617	-89.67133	8.58	2.2
2013.668265	35.49183	-92.39667	3.82	1.6
2013.672146	36.049	-89.8215	10.16	2.3
2013.672146	36.2535	-89.29317	4.95	2.2
2013.677626	36.552	-89.844	7.24	1.5
2013.691324	36.64967	-89.56367	16.19	1.6
2013.691324	36.2635	-89.29984	4.07	2.8
2013.691324	36.475	-89.55683	9.28	1.1
2013.691324	36.4235	-89.53883	7.63	1.2
2013.694064	36.05233	-89.81533	9.09	2.8
2013.696804	36.213	-89.46	7.12	2
2013.696804	36.44067	-89.544	8.46	1.6
2013.699543	36.5585	-89.6255	7.93	1.7
2013.699543	36.549	-89.61166	7.01	1.6
2013.699543	36.261	-89.30133	4.4	3.3
2013.702283	34.95867	-84.97967	7.96	2.5
2013.702283	35.68467	-84.05117	10.24	1.9
2013.710502	38.8415	-80.93867	6.09	2.6
2013.710502	36.03517	-89.49284	10.69	1.6
2013.726941	35.48917	-92.39733	0.1	1.8
2013.726941	35.48883	-92.39417	0.04	2.3
2013.72968	32.93233	-80.1695	4.89	2
2013.72968	36.3055	-89.5	7.51	2.3
2013.73242	36.35683	-89.53267	10.18	1.3
2013.73242	36.484	-89.549	7.46	1.4
2013.73516	32.932	-80.1685	4.45	1.1
2013.73516	36.1645	-81.6635	9.39	2.9
2013.740639	35.299	-92.589	6.84	1.9
2013.743379	35.29867	-82.49167	10.01	2.1
2013.743379	36.41017	-89.54134	10.78	1.9
2013.746119	34.21417	-82.61667	7.14	2
2013.746119	35.3545	-84.68283	18.96	1.7
2013.746119	36.5625	-89.79333	9.16	2
2013.748858	36.49033	-89.56633	8.8	1.6
2013.748858	36.55017	-89.61066	7.22	1.6
2013.748858	37.90483	-78.014	5.6	2.3
2013.748858	34.994	-88.463	6.36	2
2013.748858	35.73017	-84.55733	16.75	1.9
2013.751598	36.5335	-89.62717	6.9	2.1
2013.75274	35.645	-90.40166	13.67	1.3
2013.755479	35.2835	-90.23083	12.41	2.5
2013.755479	36.50533	-91.65483	9.35	2.5
2013.758219	36.4885	-89.566	8.55	1.8
2013.758219	36.1945	-89.47916	8.2	2.2
2013.760959	36.54683	-89.60934	7.37	0.9
2013.763699	35.72766	-92.7175	4.27	2.7
2013.766438	35.51183	-92.44	3.96	1.9
2013.769178	35.87634	-89.956	10.7	2
2013.769178	35.4135	-92.40833	0.06	2
2013.769178	35.40967	-92.4045	0.65	2.3
2013.769178	35.391	-92.41833	4.48	1.8
2013.769178	36.22267	-89.47134	5.52	1.8
2013.769178	35.4095	-92.40083	1.23	2.1
2013.769178	35.40717	-92.40583	1.4	2.2
2013.769178	32.93717	-80.13734	0.85	2.3
2013.774658	35.41033	-92.4025	1.52	2.5
2013.774658	36.50167	-89.50967	6.33	1.3
2013.774658	35.4095	-92.39983	1.62	2.4
2013.774658	35.40833	-92.39983	1.56	2.3
2013.777397	35.40717	-92.40117	0.39	2
2013.780137	36.51567	-89.57066	7.76	1.8
2013.780137	35.40083	-92.20583	6.72	1.6
2013.782877	36.6805	-89.52016	4.98	1.5
2013.785616	35.62617	-90.31917	6.03	2.4
2013.785616	35.40067	-92.40933	4	1.6
2013.785616	35.40617	-92.20667	4.13	1.9
2013.788356	35.409	-92.41283	0.08	2.4
2013.788356	35.40667	-92.40733	0.09	2.1
2013.788356	36.285	-89.47383	6.9	1.1
2013.791096	32.9885	-80.16283	5.67	2.3
2013.791096	35.408	-92.4	0.83	2.5
2013.791096	35.69033	-90.3445	8.6	1.5
2013.793836	35.69417	-84.1755	17.89	1.7
2013.793836	36.126	-89.42284	7.56	1.7
2013.802055	35.67767	-90.45167	0.05	1.8
2013.802055	32.99833	-80.265	11.44	2.5
2013.804795	36.06816	-89.4835	0.52	1.9
2013.804795	35.668	-89.987	10.07	1.6
2013.804795	32.943	-80.1505	3.38	2.2
2013.804795	36.07117	-89.48116	3.5	1.7
2013.807534	36.61917	-89.5665	8.33	1.5
2013.810274	36.55483	-89.61517	6.53	1.5
2013.818493	36.304	-89.49633	7.27	2.1
2013.818493	35.71933	-84.50533	17.31	2.2
2013.818493	35.4025	-92.40833	3.94	2.5
2013.818493	35.408	-92.3945	0.06	1.9
2013.821233	36.38083	-89.4965	6.69	1.5
2013.821233	36.61883	-89.56483	8.17	1.6
2013.826712	35.40167	-92.201	0.06	2.1
2013.826712	35.3985	-92.21267	3.2	1.9
2013.826712	36.5415	-89.61283	7.86	1.4
2013.829452	36.48133	-89.63717	11.72	1.3
2013.829452	36.36267	-89.52133	8.23	1.1
2013.832192	35.426	-91.7225	0.09	1.8
2013.836073	36.383	-89.49067	5.13	1.6
2013.847032	35.07917	-84.99617	10	2.3
2013.847032	36.732	-89.49717	13.47	1.6
2013.849772	36.50683	-89.683	6.21	1.5
2013.852511	35.50383	-92.458	4.99	1.8
2013.852511	36.555	-89.7425	11.98	2.2
2013.86347	38.506	-82.79784	5.69	2.2
2013.86347	38.389	-90.21667	6.77	1.9
2013.86621	36.557	-89.64567	7.4	1.6
2013.86895	36.30833	-89.5235	8.87	1.7
2013.86895	38.70117	-80.82417	2.79	2.2
2013.871689	35.54933	-84.50166	20.86	1.4
2013.871689	36.53567	-89.5965	8.24	1.2
2013.877169	36.5355	-89.60267	8.46	1.3
2013.879909	36.53633	-89.5955	7.86	1.5
2013.879909	36.53817	-89.60017	8.32	1.1
2013.879909	36.54284	-89.61716	6.8	1.3
2013.885388	36.53633	-89.6335	8.89	1.4
2013.885388	37.74767	-80.64333	8.1	2.2
2013.890868	35.5105	-92.43684	3.99	1.9
2013.899087	36.4475	-89.49	5.04	1.2
2013.899087	35.43933	-84.14317	11.4	0.9
2013.901826	36.46117	-89.58266	10.88	1.4
2013.904566	36.52283	-89.58683	5.88	1.4
2013.910046	36.44533	-89.53233	7.69	1.4
2013.912785	35.48167	-92.12117	0.05	2.4
2013.912785	35.43417	-84.137	13.08	2.2
2013.915525	35.46567	-92.09	5.08	1.9
2013.915525	35.459	-92.11117	9.46	1.8
2013.915525	35.47233	-92.10484	0.05	2.2
2013.915525	35.4795	-84.34583	8.5	1.5
2013.922146	38.57133	-83.77483	7.77	2.1
2013.924886	36.52633	-89.58817	7.98	1.4
2013.924886	35.93717	-91.287	10.86	2.1
2013.924886	32.93616	-80.14783	4.48	1.9
2013.933105	36.11833	-89.45517	14.18	1.5
2013.935845	35.52683	-84.53	17.23	1.8
2013.938584	36.53017	-89.62933	6.35	2.7
2013.941324	37.93616	-77.975	5.42	1.9
2013.946804	35.4825	-84.242	8.47	1.9
2013.946804	36.81267	-89.46217	8.78	1.3
2013.957763	37.27067	-89.26917	7.59	2.6
2013.960502	35.45583	-92.66283	0.08	1.9
2013.960502	35.445	-92.665	0.09	1.7
2013.960502	35.45716	-92.65166	0.05	1.7
2013.960502	35.45267	-92.66833	0.33	1.8
2013.960502	35.45033	-92.70167	0.08	1.8
2013.960502	35.32667	-92.752	6.71	2.1
2013.963242	35.9935	-91.05367	8.22	1.9
2013.965982	32.92983	-80.1375	4.14	1.7
2013.965982	36.3005	-89.53467	6.5	1.3
2013.968721	36.54984	-89.58916	6.8	1.4
2013.968721	33.48267	-84.5945	23.31	2.1
2013.971461	36.17083	-89.51967	0.4	2.2
2013.974201	35.513	-92.44366	0	2.3
2013.976941	38.10917	-83.519	12.24	2.1
2013.98242	37.0415	-92.70834	0.03	2.4
2013.98516	37.97433	-90.48683	11.79	2.6
2013.990639	36.5065	-89.55883	8.47	2.5
2014.00274	36.20483	-82.86234	3.89	1.8
2014.00274	36.21483	-82.84683	10.46	1.6
2014.005479	36.4185	-89.5065	7.5	2.2
2014.008219	35.9825	-91.06717	4.88	2.2
